,variable,unit,value,Stellar flux,assumption
2248,epsilon3,,0.9999999999968238,4040.4040404040406,WTG
2249,T1,K,322.38487594512134,4040.4040404040406,WBG
2250,T2,K,309.5677955735498,4040.4040404040406,WBG
2251,T3,K,315.09177395564103,4040.4040404040406,WBG
2252,T4,K,329.78612270620465,4040.4040404040406,WBG
2253,Fa,W/$m^2$,558.8964100822129,4040.4040404040406,WBG
2254,Fc,W/$m^2$,615.7194082990535,4040.4040404040406,WBG
2255,fc,,0.5139531322174781,4040.4040404040406,WBG
2256,q1,kg/kg,0.07564005002763878,4040.4040404040406,WBG
2257,q2,kg/kg,0.05604576600921432,4040.4040404040406,WBG
2258,q3,kg/kg,0.021017162253455367,4040.4040404040406,WBG
2259,alpha_p,,0.557697350317905,4040.4040404040406,WBG
2260,epsilon2,,1.0,4040.4040404040406,WBG
2261,epsilon3,,0.9999999992546463,4040.4040404040406,WBG
2262,T1,K,326.7056977283504,4075.757575757576,WTG
2263,T2,K,314.2117420576768,4075.757575757576,WTG
2264,T3,K,314.2117420576768,4075.757575757576,WTG
2265,T4,K,328.865050447099,4075.757575757576,WTG
2266,Fa,W/$m^2$,552.6786665123724,4075.757575757576,WTG
2267,Fc,W/$m^2$,607.8727540971038,4075.757575757576,WTG
2268,fc,,0.5129287442807289,4075.757575757576,WTG
2269,q1,kg/kg,0.09556298742751326,4075.757575757576,WTG
2270,q2,kg/kg,0.07342137931057813,4075.757575757576,WTG
2271,q3,kg/kg,0.027533017241466798,4075.757575757576,WTG
2272,alpha_p,,0.5567651572954633,4075.757575757576,WTG
2273,epsilon2,,1.0,4075.757575757576,WTG
2274,epsilon3,,0.999999999998897,4075.757575757576,WTG
2275,T1,K,322.88973609677106,4075.757575757576,WBG
2276,T2,K,310.1168388481711,4075.757575757576,WBG
2277,T3,K,315.8158384147666,4075.757575757576,WBG
2278,T4,K,330.5439540364588,4075.757575757576,WBG
2279,Fa,W/$m^2$,564.0514040792755,4075.757575757576,WBG
2280,Fc,W/$m^2$,620.2053642835789,4075.757575757576,WBG
2281,fc,,0.5145329381275154,4075.757575757576,WBG
2282,q1,kg/kg,0.07774924790238803,4075.757575757576,WBG
2283,q2,kg/kg,0.05787923687798078,4075.757575757576,WBG
2284,q3,kg/kg,0.02170471382924279,4075.757575757576,WBG
2285,alpha_p,,0.558224973696039,4075.757575757576,WBG
2286,epsilon2,,1.0,4075.757575757576,WBG
2287,epsilon3,,0.999999999625232,4075.757575757576,WBG
2288,T1,K,327.3420671389778,4111.111111111111,WTG
2289,T2,K,314.885915495728,4111.111111111111,WTG
2290,T3,K,314.885915495728,4111.111111111111,WTG
2291,T4,K,329.5706640569384,4111.111111111111,WTG
2292,Fa,W/$m^2$,557.4372687335467,4111.111111111111,WTG
2293,Fc,W/$m^2$,611.8081802180133,4111.111111111111,WTG
2294,fc,,0.5134441573805616,4111.111111111111,WTG
2295,q1,kg/kg,0.09888297691629123,4111.111111111111,WTG
2296,q2,kg/kg,0.07632697270321581,4111.111111111111,WTG
2297,q3,kg/kg,0.02862261476370593,4111.111111111111,WTG
2298,alpha_p,,0.557234183216311,4111.111111111111,WTG
2299,epsilon2,,1.0,4111.111111111111,WTG
2300,epsilon3,,0.999999999999629,4111.111111111111,WTG
2301,T1,K,323.3901508372989,4111.111111111111,WBG
2302,T2,K,310.6592768252366,4111.111111111111,WBG
2303,T3,K,316.5357326051872,4111.111111111111,WBG
2304,T4,K,331.29742060534056,4111.111111111111,WBG
2305,Fa,W/$m^2$,569.2119791337867,4111.111111111111,WBG
2306,Fc,W/$m^2$,624.6837027000258,4111.111111111111,WBG
2307,fc,,0.5151075980925786,4111.111111111111,WBG
2308,q1,kg/kg,0.07989386009058023,4111.111111111111,WBG
2309,q2,kg/kg,0.059745207812455486,4111.111111111111,WBG
2310,q3,kg/kg,0.022404452929670804,4111.111111111111,WBG
2311,alpha_p,,0.5587479142642464,4111.111111111111,WBG
2312,epsilon2,,1.0,4111.111111111111,WBG
2313,epsilon3,,0.9999999998138471,4111.111111111111,WBG
2314,T1,K,327.97627894417946,4146.464646464647,WTG
2315,T2,K,315.5555252539157,4146.464646464647,WTG
2316,T3,K,315.5555252539157,4146.464646464647,WTG
2317,T4,K,330.2715011600725,4146.464646464647,WTG
2318,Fa,W/$m^2$,562.1940106261402,4146.464646464647,WTG
2319,Fc,W/$m^2$,615.7227169412214,4146.464646464647,WTG
2320,fc,,0.5139535614088735,4146.464646464647,WTG
2321,q1,kg/kg,0.10229977453302146,4146.464646464647,WTG
2322,q2,kg/kg,0.07931961442317483,4146.464646464647,WTG
2323,q3,kg/kg,0.029744855408690558,4146.464646464647,WTG
2324,alpha_p,,0.5576977408820748,4146.464646464647,WTG
2325,epsilon2,,1.0,4146.464646464647,WTG
2326,epsilon3,,0.9999999999998792,4146.464646464647,WTG
2327,T1,K,323.88613115370697,4146.464646464647,WBG
2328,T2,K,311.1952107465019,4146.464646464647,WBG
2329,T3,K,317.2515080568099,4146.464646464647,WBG
2330,T4,K,332.04657635145446,4146.464646464647,WBG
2331,Fa,W/$m^2$,574.3780563393537,4146.464646464647,WBG
2332,Fc,W/$m^2$,629.1548337155331,4146.464646464647,WBG
2333,fc,,0.5156772445593643,4146.464646464647,WBG
2334,q1,kg/kg,0.08207383454805713,4146.464646464647,WBG
2335,q2,kg/kg,0.061643598477624385,4146.464646464647,WBG
2336,q3,kg/kg,0.023116349429109142,4146.464646464647,WBG
2337,alpha_p,,0.5592662925490215,4146.464646464647,WBG
2338,epsilon2,,1.0,4146.464646464647,WBG
2339,epsilon3,,0.9999999999086524,4146.464646464647,WBG
2340,T1,K,328.6083075897581,4181.818181818182,WTG
2341,T2,K,316.220638029095,4181.818181818182,WTG
2342,T3,K,316.220638029095,4181.818181818182,WTG
2343,T4,K,330.96763156221454,4181.818181818182,WTG
2344,Fa,W/$m^2$,566.9488794721362,4181.818181818182,WTG
2345,Fc,W/$m^2$,619.6167863074314,4181.818181818182,WTG
2346,fc,,0.514457104012952,4181.818181818182,WTG
2347,q1,kg/kg,0.10581564552920635,4181.818181818182,WTG
2348,q2,kg/kg,0.0824012896777814,4181.818181818182,WTG
2349,q3,kg/kg,0.030900483629168023,4181.818181818182,WTG
2350,alpha_p,,0.5581559646517863,4181.818181818182,WTG
2351,epsilon2,,1.0,4181.818181818182,WTG
2352,epsilon3,,0.9999999999999619,4181.818181818182,WTG
2353,T1,K,324.377690257825,4181.818181818182,WBG
2354,T2,K,311.72474109491003,4181.818181818182,WBG
2355,T3,K,317.96321462731123,4181.818181818182,WBG
2356,T4,K,332.7914734600651,4181.818181818182,WBG
2357,Fa,W/$m^2$,579.5495530088635,4181.818181818182,WBG
2358,Fc,W/$m^2$,633.6191533185585,4181.818181818182,WBG
2359,fc,,0.5162420048329707,4181.818181818182,WBG
2360,q1,kg/kg,0.0842891113761588,4181.818181818182,WBG
2361,q2,kg/kg,0.06357432520165802,4181.818181818182,WBG
2362,q3,kg/kg,0.023840371950621757,4181.818181818182,WBG
2363,alpha_p,,0.5597802243980032,4181.818181818182,WBG
2364,epsilon2,,1.0,4181.818181818182,WBG
2365,epsilon3,,0.9999999999557149,4181.818181818182,WBG
2366,T1,K,329.23813050826755,4217.171717171717,WTG
2367,T2,K,316.88131909006376,4217.171717171717,WTG
2368,T3,K,316.88131909006376,4217.171717171717,WTG
2369,T4,K,331.65912357640275,4217.171717171717,WTG
2370,Fa,W/$m^2$,571.701863573395,4217.171717171717,WTG
2371,Fc,W/$m^2$,623.4907946063362,4217.171717171717,WTG
2372,fc,,0.5149549271227833,4217.171717171717,WTG
2373,q1,kg/kg,0.10943291450241086,4217.171717171717,WTG
2374,q2,kg/kg,0.08557403239832059,4217.171717171717,WTG
2375,q3,kg/kg,0.03209026214937022,4217.171717171717,WTG
2376,alpha_p,,0.5586089836817328,4217.171717171717,WTG
2377,epsilon2,,1.0,4217.171717171717,WTG
2378,epsilon3,,0.9999999999999885,4217.171717171717,WTG
2379,T1,K,324.864845083169,4217.171717171717,WBG
2380,T2,K,312.2479674294848,4217.171717171717,WBG
2381,T3,K,318.6709007708733,4217.171717171717,WBG
2382,T4,K,333.53216264705304,4217.171717171717,WBG
2383,Fa,W/$m^2$,584.7263843302675,4217.171717171717,WBG
2384,Fc,W/$m^2$,638.0770348005078,4217.171717171717,WBG
2385,fc,,0.5168020001883757,4217.171717171717,WBG
2386,q1,kg/kg,0.08653963085745037,4217.171717171717,WBG
2387,q2,kg/kg,0.06553730108405963,4217.171717171717,WBG
2388,q3,kg/kg,0.024576487906522355,4217.171717171717,WBG
2389,alpha_p,,0.5602898201714219,4217.171717171717,WBG
2390,epsilon2,,1.0,4217.171717171717,WBG
2391,epsilon3,,0.9999999999787887,4217.171717171717,WBG
2392,T1,K,329.86572707907726,4252.525252525253,WTG
2393,T2,K,317.53763227439794,4252.525252525253,WTG
2394,T3,K,317.53763227439794,4252.525252525253,WTG
2395,T4,K,332.3460440176814,4252.525252525253,WTG
2396,Fa,W/$m^2$,576.4529518558672,4252.525252525253,WTG
2397,Fc,W/$m^2$,627.3451375299614,4252.525252525253,WTG
2398,fc,,0.5154471678045895,4252.525252525253,WTG
2399,q1,kg/kg,0.11315396272873361,4252.525252525253,WTG
2400,q2,kg/kg,0.08883992705579477,4252.525252525253,WTG
2401,q3,kg/kg,0.033314972645923036,4252.525252525253,WTG
2402,alpha_p,,0.5590569227021764,4252.525252525253,WTG
2403,epsilon2,,1.0,4252.525252525253,WTG
2404,epsilon3,,0.9999999999999966,4252.525252525253,WTG
2405,T1,K,325.3476143879641,4252.525252525253,WBG
2406,T2,K,312.7649885180496,4252.525252525253,WBG
2407,T3,K,319.3746134082965,4252.525252525253,WBG
2408,T4,K,334.2686930221569,4252.525252525253,WBG
2409,Fa,W/$m^2$,589.9084620302137,4252.525252525253,WBG
2410,Fc,W/$m^2$,642.5288386096923,4252.525252525253,WBG
2411,fc,,0.5173573473021028,4252.525252525253,WBG
2412,q1,kg/kg,0.08882532632849102,4252.525252525253,WBG
2413,q2,kg/kg,0.06753243716179178,4252.525252525253,WBG
2414,q3,kg/kg,0.025324663935671912,4252.525252525253,WBG
2415,alpha_p,,0.5607951860449135,4252.525252525253,WBG
2416,epsilon2,,1.0,4252.525252525253,WBG
2417,epsilon3,,0.9999999999899623,4252.525252525253,WBG
2418,T1,K,330.4910776347894,4287.878787878788,WTG
2419,T2,K,318.18963997763143,4287.878787878788,WTG
2420,T3,K,318.18963997763143,4287.878787878788,WTG
2421,T4,K,333.0284581910832,4287.878787878788,WTG
2422,Fa,W/$m^2$,581.2021334406184,4287.878787878788,WTG
2423,Fc,W/$m^2$,631.1802053627027,4287.878787878788,WTG
2424,fc,,0.5159339590856918,4287.878787878788,WTG
2425,q1,kg/kg,0.11698122484139462,4287.878787878788,WTG
2426,q2,kg/kg,0.09220111048953178,4287.878787878788,WTG
2427,q3,kg/kg,0.03457541643357442,4287.878787878788,WTG
2428,alpha_p,,0.5594999027679796,4287.878787878788,WTG
2429,epsilon2,,1.0,4287.878787878788,WTG
2430,epsilon3,,0.999999999999999,4287.878787878788,WTG
2431,T1,K,325.8260196910284,4287.878787878788,WBG
2432,T2,K,313.2759022218108,4287.878787878788,WBG
2433,T3,K,320.07439812494255,4287.878787878788,WBG
2434,T4,K,335.00111229702804,4287.878787878788,WBG
2435,Fa,W/$m^2$,595.09569552872,4287.878787878788,WBG
2436,Fc,W/$m^2$,646.9749069182021,4287.878787878788,WBG
2437,fc,,0.5179081577368657,4287.878787878788,WBG
2438,q1,kg/kg,0.09114612972822302,4287.878787878788,WBG
2439,q2,kg/kg,0.06955964265913282,4287.878787878788,WBG
2440,q3,kg/kg,0.026084865997174803,4287.878787878788,WBG
2441,alpha_p,,0.5612964235405478,4287.878787878788,WBG
2442,epsilon2,,1.0,4287.878787878788,WBG
2443,epsilon3,,0.9999999999953066,4287.878787878788,WBG
2444,T1,K,331.11416475604403,4323.232323232323,WTG
2445,T2,K,318.8374032761744,4323.232323232323,WTG
2446,T3,K,318.8374032761744,4323.232323232323,WTG
2447,T4,K,333.70643002121784,4323.232323232323,WTG
2448,Fa,W/$m^2$,585.949398255771,4323.232323232323,WTG
2449,Fc,W/$m^2$,634.9963758138855,4323.232323232323,WTG
2450,fc,,0.5164154291934436,4323.232323232323,WTG
2451,q1,kg/kg,0.12091719920130879,4323.232323232323,WTG
2452,q2,kg/kg,0.0956597745081654,4323.232323232323,WTG
2453,q3,kg/kg,0.03587241544056202,4323.232323232323,WTG
2454,alpha_p,,0.5599380405660337,4323.232323232323,WTG
2455,epsilon2,,1.0,4323.232323232323,WTG
2456,epsilon3,,0.9999999999999998,4323.232323232323,WTG
2457,T1,K,326.30008436519455,4323.232323232323,WBG
2458,T2,K,313.7808055438217,4323.232323232323,WBG
2459,T3,K,320.7702991474171,4323.232323232323,WBG
2460,T4,K,335.72946676076435,4323.232323232323,WBG
2461,Fa,W/$m^2$,600.2879914388357,4323.232323232323,WBG
2462,Fc,W/$m^2$,651.415568218691,4323.232323232323,WBG
2463,fc,,0.5184545386766637,4323.232323232323,WBG
2464,q1,kg/kg,0.09350196860293467,4323.232323232323,WBG
2465,q2,kg/kg,0.07161882583498669,4323.232323232323,WBG
2466,q3,kg/kg,0.026857059688120008,4323.232323232323,WBG
2467,alpha_p,,0.5617936301957639,4323.232323232323,WBG
2468,epsilon2,,1.0,4323.232323232323,WBG
2469,epsilon3,,0.9999999999978316,4323.232323232323,WBG
2470,T1,K,331.7349726200783,4358.585858585859,WTG
2471,T2,K,319.4809819329081,4358.585858585859,WTG
2472,T3,K,319.48098193290815,4358.585858585859,WTG
2473,T4,K,334.38002205831503,4358.585858585859,WTG
2474,Fa,W/$m^2$,590.6947367617936,4358.585858585859,WTG
2475,Fc,W/$m^2$,638.7940173468697,4358.585858585859,WTG
2476,fc,,0.5168917021323242,4358.585858585859,WTG
2477,q1,kg/kg,0.1249644470957505,4358.585858585859,WTG
2478,q2,kg/kg,0.09921816803116383,4358.585858585859,WTG
2479,q3,kg/kg,0.037206813011686435,4358.585858585859,WTG
2480,alpha_p,,0.5603714489404149,4358.585858585859,WTG
2481,epsilon2,,1.0,4358.585858585859,WTG
2482,epsilon3,,0.9999999999999999,4358.585858585859,WTG
2483,T1,K,326.7698343690559,4358.585858585859,WBG
2484,T2,K,314.2797945287098,4358.585858585859,WBG
2485,T3,K,321.4623595126837,4358.585858585859,WBG
2486,T4,K,336.45380145778995,4358.585858585859,WBG
2487,Fa,W/$m^2$,605.4852545614091,4358.585858585859,WBG
2488,Fc,W/$m^2$,655.8511329890284,4358.585858585859,WBG
2489,fc,,0.5189965925437173,4358.585858585859,WBG
2490,q1,kg/kg,0.09589277096938595,4358.585858585859,WBG
2491,q2,kg/kg,0.07370989422473288,4358.585858585859,WBG
2492,q3,kg/kg,0.027641210334274833,4358.585858585859,WBG
2493,alpha_p,,0.5622868992147827,4358.585858585859,WBG
2494,epsilon2,,1.0,4358.585858585859,WBG
2495,epsilon3,,0.9999999999990101,4358.585858585859,WBG
2496,T1,K,332.35348726358376,4393.939393939394,WTG
2497,T2,K,320.1204344623991,4393.939393939394,WTG
2498,T3,K,320.1204344623991,4393.939393939394,WTG
2499,T4,K,335.04929554493646,4393.939393939394,WTG
2500,Fa,W/$m^2$,595.438140111921,4393.939393939394,WTG
2501,Fc,W/$m^2$,642.5734875062184,4393.939393939394,WTG
2502,fc,,0.5173628976171805,4393.939393939394,WTG
2503,q1,kg/kg,0.1291255976039928,4393.939393939394,WTG
2504,q2,kg/kg,0.10287859965506206,4393.939393939394,WTG
2505,q3,kg/kg,0.03857947487064827,4393.939393939394,WTG
2506,alpha_p,,0.5608002368316342,4393.939393939394,WTG
2507,epsilon2,,1.0,4393.939393939394,WTG
2508,epsilon3,,1.0,4393.939393939394,WTG
2509,T1,K,327.23529707977343,4393.939393939394,WBG
2510,T2,K,314.77296433486924,4393.939393939394,WBG
2511,T3,K,322.1506210025468,4393.939393939394,WBG
2512,T4,K,337.17416011800395,4393.939393939394,WBG
2513,Fa,W/$m^2$,610.6873871074914,4393.939393939394,WBG
2514,Fc,W/$m^2$,660.2818998202653,4393.939393939394,WBG
2515,fc,,0.5195344178962463,4393.939393939394,WBG
2516,q1,kg/kg,0.09831846075843027,4393.939393939394,WBG
2517,q2,kg/kg,0.07583275555925918,4393.939393939394,WBG
2518,q3,kg/kg,0.02843728333472219,4393.939393939394,WBG
2519,alpha_p,,0.5627763202855841,4393.939393939394,WBG
2520,epsilon2,,1.0,4393.939393939394,WBG
2521,epsilon3,,0.9999999999995535,4393.939393939394,WBG
2522,T1,K,332.9696948274637,4429.292929292929,WTG
2523,T2,K,320.7558180468502,4429.292929292929,WTG
2524,T3,K,320.7558180468502,4429.292929292929,WTG
2525,T4,K,335.7143103321969,4429.292929292929,WTG
2526,Fa,W/$m^2$,600.1795993218234,4429.292929292929,WTG
2527,Fc,W/$m^2$,646.3351425507344,4429.292929292929,WTG
2528,fc,,0.5178291324045444,4429.292929292929,WTG
2529,q1,kg/kg,0.13340333877540844,4429.292929292929,WTG
2530,q2,kg/kg,0.10664343947360891,4429.292929292929,WTG
2531,q3,kg/kg,0.03999128980260334,4429.292929292929,WTG
2532,alpha_p,,0.5612245104881354,4429.292929292929,WTG
2533,epsilon2,,1.0,4429.292929292929,WTG
2534,epsilon3,,1.0,4429.292929292929,WTG
2535,T1,K,327.6965025219994,4429.292929292929,WBG
2536,T2,K,315.2604090926463,4429.292929292929,WBG
2537,T3,K,322.8351243732412,4429.292929292929,WBG
2538,T4,K,337.8905853988687,4429.292929292929,WBG
2539,Fa,W/$m^2$,615.8942901767996,4429.292929292929,WBG
2540,Fc,W/$m^2$,664.7081483177075,4429.292929292929,WBG
2541,fc,,0.5200681087005308,4429.292929292929,WBG
2542,q1,kg/kg,0.10077896539404937,4429.292929292929,WBG
2543,q2,kg/kg,0.07798731776669116,4429.292929292929,WBG
2544,q3,kg/kg,0.029245244162509183,4429.292929292929,WBG
2545,alpha_p,,0.563261978917483,4429.292929292929,WBG
2546,epsilon2,,1.0,4429.292929292929,WBG
2547,epsilon3,,0.9999999999998009,4429.292929292929,WBG
2548,T1,K,333.5835850749663,4464.646464646465,WTG
2549,T2,K,321.38718881897023,4464.646464646465,WTG
2550,T3,K,321.38718881897023,4464.646464646465,WTG
2551,T4,K,336.37512516837955,4464.646464646465,WTG
2552,Fa,W/$m^2$,604.9191069798425,4464.646464646465,WTG
2553,Fc,W/$m^2$,650.079317673554,4464.646464646465,WTG
2554,fc,,0.5182905179624827,4464.646464646465,WTG
2555,q1,kg/kg,0.1378004450521466,4464.646464646465,WTG
2556,q2,kg/kg,0.11051512316327208,4464.646464646465,WTG
2557,q3,kg/kg,0.04144317118622703,4464.646464646465,WTG
2558,alpha_p,,0.5616443713458592,4464.646464646465,WTG
2559,epsilon2,,1.0,4464.646464646465,WTG
2560,epsilon3,,1.0,4464.646464646465,WTG
2561,T1,K,328.15348197198364,4464.646464646465,WBG
2562,T2,K,315.7422219992231,4464.646464646465,WBG
2563,T3,K,323.5159092500468,4464.646464646465,WBG
2564,T4,K,338.60311877348016,4464.646464646465,WBG
2565,Fa,W/$m^2$,621.10586272376,4464.646464646465,WBG
2566,Fc,W/$m^2$,669.1301465834767,4464.646464646465,WBG
2567,fc,,0.5205977553722595,4464.646464646465,WBG
2568,q1,kg/kg,0.10327420984826532,4464.646464646465,WBG
2569,q2,kg/kg,0.08017348995356853,4464.646464646465,WBG
2570,q3,kg/kg,0.030065058732588194,4464.646464646465,WBG
2571,alpha_p,,0.5637439573887562,4464.646464646465,WBG
2572,epsilon2,,1.0,4464.646464646465,WBG
2573,epsilon3,,0.9999999999999123,4464.646464646465,WBG
2574,T1,K,334.19514791151636,4500.0,WTG
2575,T2,K,322.0146016722016,4500.0,WTG
2576,T3,K,322.0146016722016,4500.0,WTG
2577,T4,K,337.0317975068795,4500.0,WTG
2578,Fa,W/$m^2$,609.6566555816961,4500.0,WTG
2579,Fc,W/$m^2$,653.8063462239325,4500.0,WTG
2580,fc,,0.5187471629840686,4500.0,WTG
2581,q1,kg/kg,0.14231975710783645,4500.0,WTG
2582,q2,kg/kg,0.11449615346308523,4500.0,WTG
2583,q3,kg/kg,0.04293605754865695,4500.0,WTG
2584,alpha_p,,0.5620599183155024,4500.0,WTG
2585,epsilon2,,1.0,4500.0,WTG
2586,epsilon3,,1.0,4500.0,WTG
2587,T1,K,328.60626797625787,4500.0,WBG
2588,T2,K,316.21849528740427,4500.0,WBG
2589,T3,K,324.1930141992296,4500.0,WBG
2590,T4,K,339.3118006061865,4500.0,WBG
2591,Fa,W/$m^2$,626.3220018516024,4500.0,WBG
2592,Fc,W/$m^2$,673.5481509076844,4500.0,WBG
2593,fc,,0.5211234448526051,4500.0,WBG
2594,q1,kg/kg,0.10580411769504537,4500.0,WBG
2595,q2,kg/kg,0.08239118284725022,4500.0,WBG
2596,q3,kg/kg,0.030896693567718833,4500.0,WBG
2597,alpha_p,,0.5642223348158706,4500.0,WBG
2598,epsilon2,,1.0,4500.0,WBG
2599,epsilon3,,0.9999999999999618,4500.0,WBG
